Uniprot_ID	KEGG_rno
A0A8I6GBL7	NA
A0A8I6GBL8	NA
A0A8I6GBN0	NA
A0A8I6GBN4	NA
A0A8I6GBN6	NA
A0A8I6GBP5	NA
A0A8I6GBQ5	NA
A0A8I6GBQ8	NA
A0A8I6GBS3	NA
A0A8I6GBS7	NA
A0A8I6GBT6	NA
A0A8I6GBT7	NA
A0A8I6GBV3	NA
A0A8I6GBW4	NA
A0A8I6GBY8	NA
A0A8I6GBZ0	NA
A0A8I6GC07	NA
A0A8I6GC15	NA
A0A8I6GC23	NA
A0A8I6GC30	rno:689858
A0A8I6GC35	NA
A0A8I6GC37	NA
A0A8I6GC39	NA
A0A8I6GC59	NA
A0A8I6GC79	NA
A0A8I6GC87	NA
A0A8I6GCA2	NA
A0A8I6GCA8	NA
A0A8I6GCG0	NA
A0A8I6GCG6	NA
A0A8I6GCH5	NA
A0A8I6GCI5	NA
A0A8I6GCJ9	NA
A0A8I6GCK9	NA
A0A8I6GCM2	NA
A0A8I6GCM8	NA
A0A8I6GCN6	NA
A0A8I6GCS0	NA
A0A8I6GCS6	NA
A0A8I6GCS7	NA
A0A8I6GCT6	NA
A0A8I6GCW0	NA
A0A8I6GCX0	NA
A0A8I6GD05	NA
A0A8I6GD11	NA
A0A8I6GD27	NA
A0A8I6GD67	NA
A0A8I6GD69	NA
A0A8I6GD86	NA
A0A8I6GDA8	NA
A0A8I6GDB4	NA
A0A8I6GDD5	NA
A0A8I6GDE4	NA
A0A8I6GDF3	NA
A0A8I6GDF6	NA
A0A8I6GDG3	NA
A0A8I6GDH0	NA
A0A8I6GDI7	NA
A0A8I6GDJ0	NA
A0A8I6GDJ4	NA
A0A8I6GDJ8	NA
A0A8I6GDJ9	NA
A0A8I6GDM1	NA
A0A8I6GDM7	NA
A0A8I6GDN0	NA
A0A8I6GDN5	NA
A0A8I6GDP0	NA
A0A8I6GDR4	NA
A0A8I6GDS7	NA
A0A8I6GDU8	NA
A0A8I6GDW4	NA
A0A8I6GDY1	NA
A0A8I6GE13	NA
A0A8I6GE18	rno:302172
A0A8I6GE28	NA
A0A8I6GE30	NA
A0A8I6GE34	NA
A0A8I6GE36	NA
A0A8I6GE39	NA
A0A8I6GE55	NA
A0A8I6GE65	NA
A0A8I6GE69	NA
A0A8I6GE78	NA
A0A8I6GE82	NA
A0A8I6GEA3	NA
A0A8I6GEA5	NA
A0A8I6GED5	NA
A0A8I6GEE0	NA
A0A8I6GEE4	NA
A0A8I6GEF2	NA
A0A8I6GEG8	NA
A0A8I6GEG9	NA
A0A8I6GEH8	NA
A0A8I6GEH9	NA
A0A8I6GEI8	NA
A0A8I6GEJ2	NA
A0A8I6GEK3	NA
A0A8I6GEK5	NA
A0A8I6GEM5	NA
A0A8I6GEN3	NA
A0A8I6GEQ8	NA
A0A8I6GER6	NA
A0A8I6GES9	NA
A0A8I6GET4	NA
A0A8I6GET5	NA
A0A8I6GET9	NA
A0A8I6GEU3	NA
A0A8I6GEU4	NA
A0A8I6GEU7	NA
A0A8I6GEV6	NA
A0A8I6GEV8	NA
A0A8I6GEW7	NA
A0A8I6GEX2	NA
A0A8I6GEX6	NA
A0A8I6GEY4	NA
A0A8I6GEY9	NA
A0A8I6GF04	NA
A0A8I6GF15	NA
A0A8I6GF21	NA
A0A8I6GF32	NA
A0A8I6GF53	NA
A0A8I6GF65	NA
A0A8I6GF81	NA
A0A8I6GF90	NA
A0A8I6GF98	NA
A0A8I6GFA1	NA
A0A8I6GFA5	NA
A0A8I6GFB5	NA
A0A8I6GFC5	NA
A0A8I6GFE2	NA
A0A8I6GFE7	NA
A0A8I6GFF5	NA
A0A8I6GFF6	NA
A0A8I6GFF9	NA
A0A8I6GFG2	NA
A0A8I6GFI7	NA
A0A8I6GFJ0	NA
A0A8I6GFK1	NA
A0A8I6GFK4	NA
A0A8I6GFK7	NA
A0A8I6GFK9	NA
A0A8I6GFL4	NA
A0A8I6GFL8	NA
A0A8I6GFP5	NA
A0A8I6GFQ8	NA
A0A8I6GFR2	NA
A0A8I6GFR3	NA
A0A8I6GFS3	rno:688939
A0A8I6GFS5	NA
A0A8I6GFS9	NA
A0A8I6GFU5	NA
A0A8I6GFW5	NA
A0A8I6GFY0	NA
A0A8I6GFY4	NA
A0A8I6GFY7	NA
A0A8I6GFZ7	NA
A0A8I6GG08	NA
A0A8I6GG13	NA
A0A8I6GG24	NA
A0A8I6GG30	NA
A0A8I6GG32	NA
A0A8I6GG37	NA
A0A8I6GG41	NA
A0A8I6GG50	NA
A0A8I6GG51	NA
A0A8I6GG60	NA
A0A8I6GG71	NA
A0A8I6GG73	NA
A0A8I6GG78	NA
A0A8I6GG79	NA
A0A8I6GG85	NA
A0A8I6GG97	NA
A0A8I6GGA1	NA
A0A8I6GGB1	NA
A0A8I6GGB5	NA
A0A8I6GGC3	NA
A0A8I6GGC7	rno:498987
A0A8I6GGD2	NA
A0A8I6GGD3	NA
A0A8I6GGD9	NA
A0A8I6GGE6	NA
A0A8I6GGE7	NA
A0A8I6GGF2	NA
A0A8I6GGF5	NA
A0A8I6GGG3	NA
A0A8I6GGG5	NA
A0A8I6GGH0	NA
A0A8I6GGH5	NA
A0A8I6GGI3	NA
A0A8I6GGI5	NA
A0A8I6GGI9	NA
A0A8I6GGJ1	NA
A0A8I6GGJ6	NA
A0A8I6GGM8	NA
A0A8I6GGN6	NA
A0A8I6GGP7	NA
A0A8I6GGQ1	NA
A0A8I6GGQ2	NA
A0A8I6GGQ6	NA
A0A8I6GGQ9	NA
A0A8I6GGR1	NA
A0A8I6GGS0	NA
A0A8I6GGT8	NA
A0A8I6GGW0	NA
A0A8I6GGW9	rno:405079
A0A8I6GGX0	NA
A0A8I6GGZ8	NA
A0A8I6GGZ9	NA
A0A8I6GH03	NA
A0A8I6GH06	NA
A0A8I6GH17	NA
A0A8I6GH22	NA
A0A8I6GH44	NA
A0A8I6GH45	NA
A0A8I6GH51	NA
A0A8I6GH57	NA
A0A8I6GH65	rno:361394
A0A8I6GH70	NA
A0A8I6GH75	NA
A0A8I6GH79	NA
A0A8I6GH97	NA
A0A8I6GHA2	NA
A0A8I6GHA8	NA
A0A8I6GHB2	NA
A0A8I6GHB3	NA
A0A8I6GHC4	NA
A0A8I6GHC7	NA
A0A8I6GHC9	NA
A0A8I6GHE2	NA
A0A8I6GHE7	NA
A0A8I6GHF6	NA
A0A8I6GHF7	NA
A0A8I6GHG1	NA
A0A8I6GHG2	NA
A0A8I6GHG7	NA
A0A8I6GHG9	NA
A0A8I6GHH8	NA
A0A8I6GHI0	NA
A0A8I6GHI5	NA
A0A8I6GHJ0	NA
A0A8I6GHJ2	NA
A0A8I6GHK6	NA
A0A8I6GHL0	NA
A0A8I6GHL5	NA
A0A8I6GHM2	NA
A0A8I6GHP4	NA
A0A8I6GHQ6	NA
A0A8I6GHR7	NA
A0A8I6GHR8	NA
A0A8I6GHS0	NA
A0A8I6GHS2	NA
A0A8I6GHT1	NA
A0A8I6GHU3	NA
A0A8I6GHU4	NA
A0A8I6GHW6	NA
A0A8I6GHX0	NA
A0A8I6GHX6	NA
A0A8I6GHY0	NA
A0A8I6GHY9	NA
A0A8I6GHZ0	NA
A0A8I6GHZ2	NA
A0A8I6GHZ9	NA
A0A8I6GI07	NA
A0A8I6GI08	NA
A0A8I6GI11	NA
A0A8I6GI20	NA
A0A8I6GI22	NA
A0A8I6GI29	rno:312675
A0A8I6GI34	NA
A0A8I6GI39	NA
A0A8I6GI46	NA
A0A8I6GI64	NA
A0A8I6GI68	rno:499747
A0A8I6GI71	NA
A0A8I6GI72	NA
A0A8I6GI76	NA
A0A8I6GI79	NA
A0A8I6GI88	NA
A0A8I6GIA6	rno:312677
A0A8I6GIA9	NA
A0A8I6GIB7	NA
A0A8I6GIC0	NA
A0A8I6GIC4	NA
A0A8I6GIC7	NA
A0A8I6GID4	NA
A0A8I6GIE0	NA
A0A8I6GIE9	NA
A0A8I6GIF8	NA
A0A8I6GIG2	NA
A0A8I6GIH0	NA
A0A8I6GIH2	NA
A0A8I6GIH5	NA
A0A8I6GII0	NA
A0A8I6GII4	NA
A0A8I6GIJ8	NA
A0A8I6GIJ9	NA
A0A8I6GIK3	NA
A0A8I6GIK4	NA
A0A8I6GIL5	NA
A0A8I6GIL8	NA
A0A8I6GIM1	NA
A0A8I6GIM4	NA
A0A8I6GIN2	NA
A0A8I6GIN3	NA
A0A8I6GIN9	NA
A0A8I6GIP6	NA
A0A8I6GIQ1	NA
A0A8I6GIQ6	NA
A0A8I6GIR2	NA
A0A8I6GIR6	NA
A0A8I6GIR7	NA
A0A8I6GIR8	NA
A0A8I6GIT0	NA
A0A8I6GIU0	NA
A0A8I6GIU8	NA
A0A8I6GIW0	NA
A0A8I6GIW3	NA
A0A8I6GIX4	NA
A0A8I6GIX7	NA
A0A8I6GIX8	NA
A0A8I6GIY1	NA
A0A8I6GIZ2	NA
A0A8I6GIZ8	NA
A0A8I6GJ06	NA
A0A8I6GJ09	NA
A0A8I6GJ22	NA
A0A8I6GJ23	NA
A0A8I6GJ26	NA
A0A8I6GJ39	NA
A0A8I6GJ45	NA
A0A8I6GJ51	NA
A0A8I6GJ64	NA
A0A8I6GJ66	NA
A0A8I6GJ74	NA
A0A8I6GJ75	NA
A0A8I6GJ88	NA
A0A8I6GJA1	NA
A0A8I6GJA3	rno:100363043
A0A8I6GJA4	NA
A0A8I6GJA8	NA
A0A8I6GJB7	NA
A0A8I6GJB8	NA
A0A8I6GJC1	NA
A0A8I6GJD0	NA
A0A8I6GJE0	NA
A0A8I6GJE5	NA
A0A8I6GJF1	NA
A0A8I6GJG9	NA
A0A8I6GJH7	NA
A0A8I6GJI1	rno:682964
A0A8I6GJI5	NA
A0A8I6GJJ0	rno:293351
A0A8I6GJK1	NA
A0A8I6GJK3	NA
A0A8I6GJK8	NA
A0A8I6GJL0	NA
A0A8I6GJL1	NA
A0A8I6GJL4	NA
A0A8I6GJL7	NA
A0A8I6GJP9	NA
A0A8I6GJR3	NA
A0A8I6GJS0	NA
A0A8I6GJS1	NA
A0A8I6GJS5	NA
A0A8I6GJU0	NA
A0A8I6GJU3	NA
A0A8I6GJU8	NA
A0A8I6GJV2	NA
A0A8I6GJV3	NA
A0A8I6GJV7	NA
A0A8I6GJW0	NA
A0A8I6GJW2	NA
A0A8I6GJW4	NA
A0A8I6GJW8	NA
A0A8I6GJX4	NA
A0A8I6GJX6	rno:360591
A0A8I6GJY3	NA
A0A8I6GJZ3	NA
A0A8I6GJZ8	NA
A0A8I6GJZ9	NA
A0A8I6GK07	NA
A0A8I6GK09	NA
A0A8I6GK18	NA
A0A8I6GK20	NA
A0A8I6GK22	NA
A0A8I6GK23	rno:83788
A0A8I6GK24	NA
A0A8I6GK25	NA
A0A8I6GK28	NA
A0A8I6GK31	NA
A0A8I6GK33	NA
A0A8I6GK36	NA
A0A8I6GK40	NA
A0A8I6GK46	NA
A0A8I6GK67	NA
A0A8I6GK79	NA
A0A8I6GK80	NA
A0A8I6GK83	NA
A0A8I6GK86	NA
A0A8I6GK93	NA
A0A8I6GK96	NA
A0A8I6GKA6	NA
A0A8I6GKB0	NA
A0A8I6GKB6	NA
A0A8I6GKC3	NA
A0A8I6GKC5	NA
A0A8I6GKC7	NA
A0A8I6GKC8	NA
A0A8I6GKD0	NA
A0A8I6GKD4	NA
A0A8I6GKD7	NA
A0A8I6GKE0	NA
A0A8I6GKF2	NA
A0A8I6GKF6	NA
A0A8I6GKF9	NA
A0A8I6GKG4	NA
A0A8I6GKG6	NA
A0A8I6GKG7	NA
A0A8I6GKG8	NA
A0A8I6GKH0	NA
A0A8I6GKI9	NA
A0A8I6GKJ0	NA
A0A8I6GKJ2	NA
A0A8I6GKJ8	NA
A0A8I6GKJ9	NA
A0A8I6GKK2	NA
A0A8I6GKL0	rno:308631
A0A8I6GKL1	NA
A0A8I6GKL2	NA
A0A8I6GKL6	NA
A0A8I6GKL8	NA
A0A8I6GKM0	NA
A0A8I6GKM1	NA
A0A8I6GKM4	NA
A0A8I6GKM7	rno:363483
A0A8I6GKM8	NA
A0A8I6GKN0	NA
A0A8I6GKN5	NA
A0A8I6GKN7	NA
A0A8I6GKP2	NA
A0A8I6GKP3	NA
A0A8I6GKP4	rno:404995
A0A8I6GKP8	NA
A0A8I6GKQ1	NA
A0A8I6GKQ2	NA
A0A8I6GKQ7	NA
A0A8I6GKR0	NA
A0A8I6GKR1	NA
A0A8I6GKR6	NA
A0A8I6GKS3	NA
A0A8I6GKS7	rno:499603
A0A8I6GKT1	NA
A0A8I6GKT2	NA
A0A8I6GKT7	NA
A0A8I6GKT9	NA
A0A8I6GKU0	NA
A0A8I6GKU1	NA
A0A8I6GKU3	NA
A0A8I6GKU6	NA
A0A8I6GKU8	NA
A0A8I6GKV1	NA
A0A8I6GKV5	NA
A0A8I6GKV7	NA
A0A8I6GKW2	NA
A0A8I6GKW3	NA
A0A8I6GKW6	NA
A0A8I6GKW9	NA
A0A8I6GKX2	NA
A0A8I6GKX6	NA
A0A8I6GKY4	NA
A0A8I6GKY8	NA
A0A8I6GL02	NA
A0A8I6GL03	NA
A0A8I6GL09	NA
A0A8I6GL15	NA
A0A8I6GL18	NA
A0A8I6GL20	NA
A0A8I6GL21	NA
A0A8I6GL25	NA
A0A8I6GL32	NA
A0A8I6GL34	rno:681383
A0A8I6GL35	rno:362298
A0A8I6GL37	NA
A0A8I6GL43	NA
A0A8I6GL44	NA
A0A8I6GL47	NA
A0A8I6GL52	NA
A0A8I6GL53	NA
A0A8I6GL58	NA
A0A8I6GL62	NA
A0A8I6GL63	rno:155173
A0A8I6GL64	NA
A0A8I6GL67	NA
A0A8I6GL69	NA
A0A8I6GL72	NA
A0A8I6GL74	NA
A0A8I6GL84	NA
A0A8I6GL87	NA
A0A8I6GL88	NA
A0A8I6GL90	NA
A0A8I6GL92	NA
A0A8I6GL97	NA
A0A8I6GLA0	NA
A0A8I6GLA7	NA
A0A8I6GLA8	NA
A0A8I6GLB2	NA
A0A8I6GLB5	NA
A0A8I6GLB6	NA
A0A8I6GLC0	NA
A0A8I6GLC3	NA
A0A8I6GLC4	NA
A0A8I6GLC5	NA
A0A8I6GLC8	NA
A0A8I6GLD1	NA
A0A8I6GLD6	NA
A0A8I6GLE5	NA
A0A8I6GLE9	NA
A0A8I6GLF8	NA
A0A8I6GLF9	NA
A0A8I6GLG3	NA
A0A8I6GLG8	NA
A0A8I6GLH3	NA
A0A8I6GLH4	NA
A0A8I6GLH7	NA
A0A8I6GLI5	NA
A0A8I6GLJ3	NA
A0A8I6GLJ5	rno:405215
A0A8I6GLJ8	NA
A0A8I6GLK6	NA
A0A8I6GLK7	NA
A0A8I6GLK8	NA
A0A8I6GLL5	NA
A0A8I6GLL8	NA
A0A8I6GLM2	NA
A0A8I6GLM4	NA
A0A8I6GLN5	NA
A0A8I6GLN8	NA
A0A8I6GLP5	NA
A0A8I6GLQ5	NA
A0A8I6GLR3	NA
A0A8I6GLR4	NA
A0A8I6GLR8	NA
A0A8I6GLS0	NA
A0A8I6GLT4	NA
A0A8I6GLT6	NA
A0A8I6GLU1	NA
A0A8I6GLU6	NA
A0A8I6GLV5	NA
A0A8I6GLW0	NA
A0A8I6GLW3	NA
A0A8I6GLW7	NA
A0A8I6GLW9	NA
A0A8I6GLX1	NA
A0A8I6GLY1	NA
A0A8I6GLY2	NA
A0A8I6GLY9	NA
A0A8I6GLZ7	NA
A0A8I6GM00	NA
A0A8I6GM01	NA
A0A8I6GM11	rno:287731
A0A8I6GM12	NA
A0A8I6GM14	NA
A0A8I6GM15	NA
A0A8I6GM20	NA
A0A8I6GM21	NA
A0A8I6GM22	NA
A0A8I6GM23	NA
A0A8I6GM24	NA
A0A8I6GM25	NA
A0A8I6GM30	NA
A0A8I6GM31	NA
A0A8I6GM32	NA
A0A8I6GM33	NA
A0A8I6GM34	NA
A0A8I6GM38	NA
A0A8I6GM42	NA
A0A8I6GM43	rno:363485
A0A8I6GM45	NA
A0A8I6GM54	NA
A0A8I6GM56	NA
A0A8I6GM58	NA
A0A8I6GM60	NA
A0A8I6GM62	NA
A0A8I6GM64	NA
A0A8I6GM78	NA
A0A8I6GM84	NA
A0A8I6GM94	NA
A0A8I6GM95	NA
A0A8I6GM98	NA
A0A8I6GMA0	NA
A0A8I6GMA2	NA
A0A8I6GMA4	NA
A0A8I6GMA5	NA
A0A8I6GMA7	NA
A0A8I6GMB7	NA
A0A8I6GMF1	NA
A0A8I6GMF6	NA
A0A8I6GMG6	NA
A0A8I6GMH2	NA
A0A8I6GMH5	NA
A0A8I6GMI9	NA
A0A8I6GMJ4	NA
A0A8I6GMK0	NA
A0A8I6GMK6	NA
A0A8I6GML6	NA
A0A8I6GMN2	NA
A0A8I6GMP3	NA
A0A8I6GMP5	NA
A0A8I6GMP6	NA
A0A8I6GMQ2	NA
A0A8I6GMQ7	NA
A0A8I6GMS0	NA
A0A8J8XAE9	rno:171018
A0A8J8XAP0	NA
A0A8J8XBE3	NA
A0A8J8XCG9	NA
A0A8J8XD81	NA
A0A8J8XD85	NA
A0A8J8XFA0	NA
A0A8J8XFB5	rno:308509
A0A8J8XFB8	NA
A0A8J8XH40	NA
A0A8J8XIE2	NA
A0A8J8XIH3	NA
A0A8J8XIN3	NA
A0A8J8XJ36	NA
A0A8J8XLF6	NA
A0A8J8XM71	NA
A0A8J8XPK3	NA
A0A8J8XQ12	NA
A0A8J8XSQ7	NA
A0A8J8XSR6	NA
A0A8J8XTW6	NA
A0A8J8XVH8	NA
A0A8J8XVI1	NA
A0A8J8XWU2	NA
A0A8J8XZ77	NA
A0A8J8Y1I3	NA
A0A8J8Y370	NA
A0A8J8Y3R2	NA
A0A8J8Y8E0	NA
A0A8J8YA57	NA
A0A8J8YAK5	NA
A0A8J8YAR2	NA
A0A8J8YB25	NA
A0A8J8YCD1	NA
A0A8J8YEH1	NA
A0A8J8YEW7	rno:102551632
A0A8J8YF53	NA
A0A8J8YFZ4	NA
A0A8J8YGQ6	NA
A0A8J8YHA7	NA
A0A8J8YHL7	NA
A0A8J8YIF0	NA
A0A8J8YII4	NA
A0A8J8YIP6	rno:311218
A0A8J8YLA3	NA
A0A8J8YM55	NA
A0A8J8YMC5	NA
A0A8J8YNN4	NA
A0A8J8YP33	NA
A0A8J8YQT5	NA
A0A8J8YRC8	NA
A0A8J8YSH5	NA
A0A8L2PY67	NA
A0A8L2PYE9	NA
A0A8L2PYM6	NA
A0A8L2PYP3	NA
A0A8L2PZF0	NA
A0A8L2PZQ3	NA
A0A8L2PZR1	NA
A0A8L2PZR9	NA
A0A8L2PZU1	NA
A0A8L2PZU5	NA
A0A8L2PZV1	NA
A0A8L2Q001	NA
A0A8L2Q027	NA
A0A8L2Q044	NA
A0A8L2Q046	NA
A0A8L2Q047	NA
A0A8L2Q083	NA
A0A8L2Q099	NA
A0A8L2Q0D1	NA
A0A8L2Q0D4	NA
A0A8L2Q0D9	NA
A0A8L2Q0F1	NA
A0A8L2Q0J1	NA
A0A8L2Q0M7	NA
A0A8L2Q0U7	NA
A0A8L2Q0Z2	NA
A0A8L2Q115	NA
A0A8L2Q150	NA
A0A8L2Q1A7	NA
A0A8L2Q1A9	NA
A0A8L2Q1E5	NA
A0A8L2Q1J6	NA
A0A8L2Q1K4	NA
A0A8L2Q1K5	NA
A0A8L2Q1K8	NA
A0A8L2Q1N8	NA
A0A8L2Q1T4	NA
A0A8L2Q1V2	NA
A0A8L2Q1W7	NA
A0A8L2Q233	NA
A0A8L2Q236	rno:116591
A0A8L2Q237	NA
A0A8L2Q253	NA
A0A8L2Q276	NA
A0A8L2Q278	NA
A0A8L2Q2D0	NA
A0A8L2Q2G1	NA
A0A8L2Q2N6	NA
A0A8L2Q2Q3	NA
A0A8L2Q2R9	NA
A0A8L2Q2X8	NA
A0A8L2Q2Z7	NA
A0A8L2Q323	NA
A0A8L2Q336	NA
A0A8L2Q3B4	NA
A0A8L2Q3B5	NA
A0A8L2Q3C2	NA
A0A8L2Q3H2	NA
A0A8L2Q3J0	NA
A0A8L2Q3J7	NA
A0A8L2Q3T0	NA
A0A8L2Q3W7	NA
A0A8L2Q3Z7	NA
A0A8L2Q414	NA
A0A8L2Q460	NA
A0A8L2Q474	NA
A0A8L2Q4C3	NA
A0A8L2Q4J6	NA
A0A8L2Q4K3	NA
A0A8L2Q4S6	NA
A0A8L2Q518	NA
A0A8L2Q529	NA
A0A8L2Q532	NA
A0A8L2Q584	NA
A0A8L2Q5B1	NA
A0A8L2Q5G3	NA
A0A8L2Q5G9	NA
A0A8L2Q5J1	NA
A0A8L2Q5R2	NA
A0A8L2Q5T7	NA
A0A8L2Q5U1	NA
A0A8L2Q5V0	NA
A0A8L2Q5Z5	NA
A0A8L2Q627	NA
A0A8L2Q662	NA
A0A8L2Q683	NA
A0A8L2Q6A1	NA
A0A8L2Q6V5	NA
A0A8L2Q6V7	NA
A0A8L2Q712	NA
A0A8L2Q727	NA
A0A8L2Q779	NA
A0A8L2Q799	NA
A0A8L2Q7A9	NA
A0A8L2Q7C7	NA
A0A8L2Q7D4	NA
A0A8L2Q7D6	NA
A0A8L2Q7E2	NA
A0A8L2Q7K3	NA
A0A8L2Q7K4	NA
A0A8L2Q7M6	NA
A0A8L2Q7T6	NA
A0A8L2Q7U2	NA
A0A8L2Q828	NA
A0A8L2Q830	NA
A0A8L2Q834	NA
A0A8L2Q8C7	NA
A0A8L2Q8F1	NA
A0A8L2Q8K2	NA
A0A8L2Q8S0	NA
A0A8L2Q8T4	NA
A0A8L2Q8X2	NA
A0A8L2Q927	NA
A0A8L2Q942	NA
A0A8L2Q952	NA
A0A8L2Q9B8	NA
A0A8L2Q9C4	NA
A0A8L2Q9F8	NA
A0A8L2Q9K9	NA
A0A8L2Q9L7	NA
A0A8L2Q9Q0	NA
A0A8L2Q9V9	NA
A0A8L2Q9Y5	NA
A0A8L2QA79	NA
A0A8L2QAA3	NA
A0A8L2QAC6	NA
A0A8L2QAE0	NA
A0A8L2QAJ8	NA
A0A8L2QAR7	NA
A0A8L2QAX1	NA
A0A8L2QAY0	NA
A0A8L2QAZ9	NA
A0A8L2QB01	NA
A0A8L2QB16	NA
A0A8L2QB34	NA
A0A8L2QB88	NA
A0A8L2QB89	NA
A0A8L2QB90	NA
A0A8L2QBA2	NA
A0A8L2QBB2	NA
A0A8L2QBD4	NA
A0A8L2QBE2	NA
A0A8L2QBI0	NA
A0A8L2QBP9	NA
A0A8L2QBT8	NA
A0A8L2QBX0	NA
A0A8L2QBZ2	NA
A0A8L2QC72	NA
A0A8L2QC84	NA
A0A8L2QC88	NA
A0A8L2QCC3	NA
A0A8L2QCF2	NA
A0A8L2QCF4	NA
A0A8L2QCL5	NA
A0A8L2QCL7	NA
A0A8L2QCN1	NA
A0A8L2QCQ7	NA
A0A8L2QCU1	NA
A0A8L2QCU2	NA
A0A8L2QCW5	NA
A0A8L2QCW7	NA
A0A8L2QD03	NA
A0A8L2QD36	NA
A0A8L2QD70	NA
A0A8L2QDA1	NA
A0A8L2QDA9	NA
A0A8L2QDC8	rno:292739
A0A8L2QDD2	NA
A0A8L2QDD9	NA
A0A8L2QDI4	rno:296649
A0A8L2QDJ7	NA
A0A8L2QDK4	NA
A0A8L2QDP6	NA
A0A8L2QDS9	NA
A0A8L2QDT2	NA
A0A8L2QDX1	NA
A0A8L2QE04	NA
A0A8L2QE49	NA
A0A8L2QE96	NA
A0A8L2QE97	NA
A0A8L2QEA9	NA
A0A8L2QEB8	NA
A0A8L2QEC9	NA
A0A8L2QED2	NA
A0A8L2QEN7	NA
A0A8L2QEQ5	NA
A0A8L2QER4	NA
A0A8L2QEU9	NA
A0A8L2QF03	NA
A0A8L2QF04	NA
A0A8L2QF06	NA
A0A8L2QF09	NA
A0A8L2QF15	NA
A0A8L2QF26	NA
A0A8L2QF73	NA
A0A8L2QF87	NA
A0A8L2QFA3	NA
A0A8L2QFB1	NA
A0A8L2QFB5	NA
A0A8L2QFC7	NA
A0A8L2QFF8	NA
A0A8L2QFI0	NA
A0A8L2QFJ0	NA
A0A8L2QFM2	NA
A0A8L2QFN5	NA
A0A8L2QFW9	NA
A0A8L2QFX6	NA
A0A8L2QG38	NA
A0A8L2QG50	NA
A0A8L2QG77	NA
A0A8L2QGF9	NA
A0A8L2QGG3	NA
A0A8L2QGL3	NA
A0A8L2QGM5	NA
A0A8L2QGT1	NA
A0A8L2QGU1	NA
A0A8L2QGW6	NA
A0A8L2QGY4	NA
A0A8L2QH08	NA
A0A8L2QH23	NA
A0A8L2QH64	NA
A0A8L2QH95	NA
A0A8L2QHA7	NA
A0A8L2QHD0	NA
A0A8L2QHD1	NA
A0A8L2QHJ8	NA
A0A8L2QHN8	NA
A0A8L2QHQ8	NA
A0A8L2QHW6	NA
A0A8L2QI36	NA
A0A8L2QI97	NA
A0A8L2QIB4	NA
A0A8L2QIK0	NA
A0A8L2QIN0	NA
A0A8L2QIN1	NA
A0A8L2QIV7	NA
A0A8L2QIX0	NA
A0A8L2QJ07	NA
A0A8L2QJ20	NA
A0A8L2QJ59	NA
A0A8L2QJC8	NA
A0A8L2QJE0	NA
A0A8L2QJF1	NA
A0A8L2QJI4	NA
A0A8L2QJK3	NA
A0A8L2QJL6	NA
A0A8L2QJM1	NA
A0A8L2QJQ0	NA
A0A8L2QJT0	NA
A0A8L2QK05	NA
A0A8L2QK42	NA
A0A8L2QK58	NA
A0A8L2QKI0	NA
A0A8L2QKR8	NA
A0A8L2QKW2	NA
A0A8L2QKY4	NA
A0A8L2QL16	NA
A0A8L2QL56	NA
A0A8L2QLB0	NA
A0A8L2QLB5	NA
A0A8L2QLH0	NA
A0A8L2QLI0	NA
A0A8L2QLK0	NA
A0A8L2QLP3	NA
A0A8L2QLQ0	NA
A0A8L2QLQ5	NA
A0A8L2QM38	NA
A0A8L2QM65	NA
A0A8L2QMJ3	NA
A0A8L2QMK2	NA
A0A8L2QMP9	NA
A0A8L2QMU1	NA
A0A8L2QMZ3	NA
A0A8L2QN20	NA
A0A8L2QN85	NA
A0A8L2QNA2	NA
A0A8L2QNA6	NA
A0A8L2QNC9	NA
A0A8L2QNE4	NA
A0A8L2QNR3	NA
A0A8L2QNX6	NA
A0A8L2QP13	NA
A0A8L2QP36	NA
A0A8L2QPA4	NA
A0A8L2QPF6	NA
A0A8L2QPH5	NA
A0A8L2QPH6	NA
A0A8L2QPI3	NA
A0A8L2QPJ0	NA
A0A8L2QPJ9	NA
A0A8L2QPK6	NA
A0A8L2QPR3	NA
A0A8L2QQ13	NA
A0A8L2QQ15	NA
A0A8L2QQ18	NA
A0A8L2QQ24	NA
A0A8L2QQ50	NA
A0A8L2QQ52	NA
A0A8L2QQE1	NA
A0A8L2QQE9	NA
A0A8L2QQF5	NA
A0A8L2QQF7	NA
A0A8L2QQI4	NA
A0A8L2QQT2	NA
A0A8L2QQZ4	NA
A0A8L2QR08	NA
A0A8L2QR31	NA
A0A8L2QR57	NA
A0A8L2QR66	NA
A0A8L2QRA3	NA
A0A8L2QRB5	NA
A0A8L2QRC0	NA
A0A8L2QRC7	NA
A0A8L2QRD5	NA
A0A8L2QRK4	NA
A0A8L2QRP0	NA
A0A8L2QRQ4	NA
A0A8L2QRT5	NA
A0A8L2QRY7	NA
A0A8L2QS27	NA
A0A8L2QS94	NA
A0A8L2QSH9	NA
A0A8L2QSI2	NA
A0A8L2QSJ1	NA
A0A8L2QSN1	NA
A0A8L2QST6	NA
A0A8L2QSV3	NA
A0A8L2QSV5	NA
A0A8L2QT53	NA
A0A8L2QTA5	NA
A0A8L2QTH6	NA
A0A8L2QTR5	NA
A0A8L2QTT3	NA
A0A8L2QTU2	NA
A0A8L2QU67	NA
A0A8L2QUG0	NA
